t,dtheta
   4.7199999999999998      ,   1.8088536242799602E-004
   4.7599999999999998      ,   1.6939381357866656E-004
   4.7999999999999998      ,   1.5789252169473578E-004
   4.8399999999999999      ,   1.4639656191889339E-004
   4.8799999999999999      ,   1.3492087499561434E-004
   4.9199999999999999      ,   1.2348025942943153E-004
   4.9600000000000000      ,   1.1208936202594666E-004
   5.0000000000000000      ,   1.0076266675584922E-004
   5.0400000000000000      ,   8.9514481905639265E-005
   5.0800000000000001      ,   7.8358925503174692E-005
   5.1200000000000001      ,   6.7309909031310067E-005
   5.1600000000000001      ,   5.6381119469040009E-005
   5.2000000000000002      ,   4.5585999726538429E-005
   5.2400000000000002      ,   3.4937727566242138E-005
   5.2800000000000002      ,   2.4449193129383318E-005
   5.3200000000000003      ,   1.4132975212022281E-005
   5.3600000000000003      ,   4.0013164607777263E-006
   5.4000000000000004      ,  -5.9339023195936758E-006
   5.4400000000000004      ,  -1.5661188532689607E-005
   5.4800000000000004      ,  -2.5169464597796232E-005
   5.5200000000000005      ,  -3.4448094948069663E-005
   5.5600000000000005      ,  -4.3486912956747226E-005
   5.6000000000000005      ,  -5.2276247517524244E-005
   5.6399999999999997      ,  -6.0806948999167498E-005
   5.6799999999999997      ,  -6.9070414291688698E-005
   5.7199999999999998      ,  -7.7058610662233962E-005
   5.7599999999999998      ,  -8.4764098144368694E-005
   5.7999999999999998      ,  -9.2180050193742258E-005
   5.8399999999999999      ,  -9.9300272356564467E-005
   5.8799999999999999      ,  -1.0611921871446842E-004
   5.9199999999999999      ,  -1.1263200589022027E-004
   5.9600000000000000      ,  -1.1883442442305048E-004
   6.0000000000000000      ,  -1.2472294734955369E-004
   6.0400000000000000      ,  -1.3029473585582374E-004
   6.0800000000000001      ,  -1.3554764189822877E-004
   6.1200000000000001      ,  -1.4048020772355896E-004
   6.1600000000000001      ,  -1.4509166225365466E-004
   6.2000000000000002      ,  -1.4938191433375159E-004
   6.2400000000000002      ,  -1.5335154287887676E-004
   6.2800000000000002      ,  -1.5700178398564413E-004
   6.3200000000000003      ,  -1.6033451510916175E-004
   6.3600000000000003      ,  -1.6335223643576535E-004
   6.4000000000000004      ,  -1.6605804960934112E-004
   6.4400000000000004      ,  -1.6845563399570107E-004
   6.4800000000000004      ,  -1.7054922069104084E-004
   6.5200000000000005      ,  -1.7234356449946642E-004
   6.5600000000000005      ,  -1.7384391412145206E-004
   6.6000000000000005      ,  -1.7505598080486129E-004
   6.6400000000000006      ,  -1.7598590572115436E-004
   6.6799999999999997      ,  -1.7664022633134824E-004
   6.7199999999999998      ,  -1.7702584200973703E-004
   6.7599999999999998      ,  -1.7714997919004993E-004
   6.7999999999999998      ,  -1.7702015629295076E-004
   6.8399999999999999      ,  -1.7664414868656664E-004
   6.8799999999999999      ,  -1.7602995391985399E-004
   6.9199999999999999      ,  -1.7518575745611997E-004
   6.9600000000000000      ,  -1.7411989911808590E-004
   7.0000000000000000      ,  -1.7284084043978076E-004
   7.0400000000000000      ,  -1.7135713310212353E-004
   7.0800000000000001      ,  -1.6967738861040083E-004
   7.1200000000000001      ,  -1.6781024935241806E-004
   7.1600000000000001      ,  -1.6576436115511850E-004
   7.2000000000000002      ,  -1.6354834744003455E-004
   7.2400000000000002      ,  -1.6117078505639704E-004
   7.2800000000000002      ,  -1.5864018185285378E-004
   7.3200000000000003      ,  -1.5596495603087401E-004
   7.3600000000000003      ,  -1.5315341730426368E-004
   7.4000000000000004      ,  -1.5021374987511660E-004
   7.4400000000000004      ,  -1.4715399721931810E-004
   7.4800000000000004      ,  -1.4398204866328257E-004
   7.5200000000000005      ,  -1.4070562771806294E-004
   7.5600000000000005      ,  -1.3733228212886583E-004
   7.6000000000000005      ,  -1.3386937558668155E-004
   7.6400000000000006      ,  -1.3032408103952342E-004
   7.6799999999999997      ,  -1.2670337553410960E-004
   7.7199999999999998      ,  -1.2301403651360232E-004
   7.7599999999999998      ,  -1.1926263948991433E-004
   7.7999999999999998      ,  -1.1545555700709365E-004
   7.8399999999999999      ,  -1.1159895880774595E-004
   7.8799999999999999      ,  -1.0769881311412099E-004
   7.9199999999999999      ,  -1.0376088893149227E-004
   7.9600000000000000      ,  -9.9790759284901220E-005
   8.0000000000000000      ,  -9.5793805295230072E-005
   8.0400000000000009      ,  -9.1775221007006635E-005
   8.0800000000000001      ,  -8.7740018875570591E-005
   8.1200000000000010      ,  -8.3693035828114049E-005
   8.1600000000000001      ,  -7.9638939809667519E-005
   8.1999999999999993      ,  -7.5582236732540942E-005
   8.2400000000000002      ,  -7.1527277744509732E-005
   8.2799999999999994      ,  -6.7478266738252302E-005
   8.3200000000000003      ,  -6.3439268023768314E-005
   8.3599999999999994      ,  -5.9414214089947848E-005
   8.4000000000000004      ,  -5.5406913382904932E-005
   8.4399999999999995      ,  -5.1421058031464462E-005
   8.4800000000000004      ,  -4.7460231455631607E-005
   8.5199999999999996      ,  -4.3527915791319316E-005
   8.5600000000000005      ,  -3.9627499072603101E-005
   8.5999999999999996      ,  -3.5762282112550281E-005
   8.6400000000000006      ,  -3.1935485027889676E-005
   8.6799999999999997      ,  -2.8150253354342070E-005
   8.7200000000000006      ,  -2.4409663704427764E-005
   8.7599999999999998      ,  -2.0716728921343908E-005
   8.8000000000000007      ,  -1.7074402685279821E-005
   8.8399999999999999      ,  -1.3485583534755818E-005
   8.8800000000000008      ,  -9.9531182651269035E-006
   8.9199999999999999      ,  -6.4798046743863580E-006
   8.9600000000000009      ,  -3.0683936286246549E-006
   9.0000000000000000      ,   2.7840957639302388E-007
   9.0400000000000009      ,   3.5579445752942362E-006
   9.0800000000000001      ,   6.7675960268021029E-006
   9.1200000000000010      ,   9.9047944490671114E-006
   9.1600000000000001      ,   1.2967017797738123E-005
   9.2000000000000011      ,   1.5951793781665558E-005
   9.2400000000000002      ,   1.8856702904579414E-005
   9.2799999999999994      ,   2.1679382214534471E-005
   9.3200000000000003      ,   2.4417529735698551E-005
   9.3599999999999994      ,   2.7068909549177178E-005
   9.4000000000000004      ,   2.9631357483017595E-005
   9.4399999999999995      ,   3.2102787362542351E-005
   9.4800000000000004      ,   3.4481197767721739E-005
   9.5199999999999996      ,   3.6764679232859088E-005
   9.5600000000000005      ,   3.8951421820254684E-005
   9.5999999999999996      ,   4.1039722991409455E-005
   9.6400000000000006      ,   4.3027995693445398E-005
   9.6799999999999997      ,   4.4914776572868575E-005
   9.7200000000000006      ,   4.6698734224581706E-005
   9.7599999999999998      ,   4.8378677379556922E-005
   9.8000000000000007      ,   4.9953562933191531E-005
   9.8399999999999999      ,   5.1422503712761358E-005
   9.8800000000000008      ,   5.2784775884717750E-005
   9.9199999999999999      ,   5.4039825900964455E-005
   9.9600000000000009      ,   5.5187276887802561E-005
   10.000000000000000      ,   5.6226934383396543E-005
   10.040000000000001      ,   5.7158791336192616E-005
   10.080000000000000      ,   5.7983032282077351E-005
   10.120000000000001      ,   5.8700036626918584E-005
   10.160000000000000      ,   5.9310380969623822E-005
   10.200000000000001      ,   5.9814840411814840E-005
   10.240000000000000      ,   6.0214388810278519E-005
   10.279999999999999      ,   6.0510197941773813E-005
   10.320000000000000      ,   6.0703635561376590E-005
   10.359999999999999      ,   6.0796262348866703E-005
   10.400000000000000      ,   6.0789827750967057E-005
   10.440000000000000      ,   6.0686264740268669E-005
   10.480000000000000      ,   6.0487683524512725E-005
   10.520000000000000      ,   6.0196364252265711E-005
   10.560000000000000      ,   5.9814748772687998E-005
   10.600000000000000      ,   5.9345431517726643E-005
   10.640000000000001      ,   5.8791149584680458E-005
   10.680000000000000      ,   5.8154772105606378E-005
   10.720000000000001      ,   5.7439288996485871E-005
   10.760000000000000      ,   5.6647799185627346E-005
   10.800000000000001      ,   5.5783498423611633E-005
   10.840000000000000      ,   5.4849666780376616E-005
   10.880000000000001      ,   5.3849655935411800E-005
   10.920000000000000      ,   5.2786876367560964E-005
   10.960000000000001      ,   5.1664784546934239E-005
   11.000000000000000      ,   5.0486870230348480E-005
   11.040000000000001      ,   4.9256643955442048E-005
   11.080000000000000      ,   4.7977624824224741E-005
   11.120000000000001      ,   4.6653328659218563E-005
   11.160000000000000      ,   4.5287256608683712E-005
   11.200000000000001      ,   4.3882884269208500E-005
   11.240000000000000      ,   4.2443651385837278E-005
   11.279999999999999      ,   4.0972952180362565E-005
   11.320000000000000      ,   3.9474126350858008E-005
   11.359999999999999      ,   3.7950450775481315E-005
   11.400000000000000      ,   3.6405131945804747E-005
   11.440000000000000      ,   3.4841299145882410E-005
   11.480000000000000      ,   3.3261998386269198E-005
   11.520000000000000      ,   3.1670187092380786E-005
   11.560000000000000      ,   3.0068729543253347E-005
   11.600000000000000      ,   2.8460393045937060E-005
   11.640000000000001      ,   2.6847844828981060E-005
   11.680000000000000      ,   2.5233649630362898E-005
   11.720000000000001      ,   2.3620267952551011E-005
   11.760000000000000      ,   2.2010054952836811E-005
   11.800000000000001      ,   2.0405259933520270E-005
   11.840000000000000      ,   1.8808026395200628E-005
   11.880000000000001      ,   1.7220392613093161E-005
   11.920000000000000      ,   1.5644292696403994E-005
   11.960000000000001      ,   1.4081558088796520E-005
   12.000000000000000      ,   1.2533919467649923E-005
   12.040000000000001      ,   1.1003009000809527E-005
   12.080000000000000      ,   9.4903629193066052E-006
   12.120000000000001      ,   7.9974243649694188E-006
   12.160000000000000      ,   6.5255464742897118E-006
   12.200000000000001      ,   5.0759956585766375E-006
   12.240000000000000      ,   3.6499550463142683E-006
   12.280000000000001      ,   2.2485280490869286E-006
   12.320000000000000      ,   8.7274202087428421E-007
   12.359999999999999      ,  -4.7644802214641402E-007
   12.400000000000000      ,  -1.7981556521551312E-006
   12.440000000000000      ,  -3.0915592756919352E-006
   12.480000000000000      ,  -4.3558984033076342E-006
   12.520000000000000      ,  -5.5904699653996914E-006
   12.560000000000000      ,  -6.7946246968819679E-006
   12.600000000000000      ,  -7.9677636111163963E-006
   12.640000000000001      ,  -9.1093345809811765E-006
   12.680000000000000      ,  -1.0218829044617017E-005
   12.720000000000001      ,  -1.1295778850728411E-005
   12.760000000000000      ,  -1.2339753257206709E-005
   12.800000000000001      ,  -1.3350356095731541E-005
   12.840000000000000      ,  -1.4327223112120535E-005
   12.880000000000001      ,  -1.5270019493973663E-005
   12.920000000000000      ,  -1.6178437591385375E-005
   12.960000000000001      ,  -1.7052194839828339E-005
   13.000000000000000      ,  -1.7891031890648890E-005
   13.040000000000001      ,  -1.8694710952504856E-005
   13.080000000000000      ,  -1.9463014350296071E-005
   13.120000000000001      ,  -2.0195743301476554E-005
   13.160000000000000      ,  -2.0892716912745968E-005
   13.200000000000001      ,  -2.1553771397453403E-005
   13.240000000000000      ,  -2.2178759512714308E-005
   13.280000000000001      ,  -2.2767550215130328E-005
   13.320000000000000      ,  -2.3320028532003434E-005
   13.359999999999999      ,  -2.3836095644158561E-005
   13.400000000000000      ,  -2.4315669174934662E-005
   13.440000000000000      ,  -2.4758683680570215E-005
   13.480000000000000      ,  -2.5165091331658118E-005
   13.520000000000000      ,  -2.5534862779452716E-005
   13.560000000000000      ,  -2.5867988195704683E-005
   13.600000000000000      ,  -2.6164478473700292E-005
   13.640000000000001      ,  -2.6424366579291814E-005
   13.680000000000000      ,  -2.6647709035598766E-005
   13.720000000000001      ,  -2.6834587527169163E-005
   13.760000000000000      ,  -2.6985110605171059E-005
   13.800000000000001      ,  -2.7099415475961841E-005
   13.840000000000000      ,  -2.7177669852385122E-005
   13.880000000000001      ,  -2.7220073846923043E-005
   13.920000000000000      ,  -2.7226861884499520E-005
   13.960000000000001      ,  -2.7198304611397717E-005
   14.000000000000000      ,  -2.7134710775755799E-005
   14.040000000000001      ,  -2.7036429055660172E-005
   14.080000000000000      ,  -2.6903849808079805E-005
   14.120000000000001      ,  -2.6737406713772671E-005
   14.160000000000000      ,  -2.6537578292629149E-005
   14.200000000000001      ,  -2.6304889263140119E-005
   14.240000000000000      ,  -2.6039911722119946E-005
   14.280000000000001      ,  -2.5743266120203945E-005
   14.320000000000000      ,  -2.5415622010638295E-005
   14.359999999999999      ,  -2.5057698549935115E-005
   14.400000000000000      ,  -2.4670264732018499E-005
   14.440000000000000      ,  -2.4254139337820391E-005
   14.480000000000000      ,  -2.3810190587059132E-005
   14.520000000000000      ,  -2.3339335479599654E-005
   14.560000000000000      ,  -2.2842538819012326E-005
   14.600000000000000      ,  -2.2320811912668326E-005
   14.640000000000001      ,  -2.1775210946817225E-005
   14.680000000000000      ,  -2.1206835039394578E-005
   14.720000000000001      ,  -2.0616823975777576E-005
   14.760000000000000      ,  -2.0006355637675055E-005
   14.800000000000001      ,  -1.9376643138280247E-005
   14.840000000000000      ,  -1.8728931680950245E-005
   14.880000000000001      ,  -1.8064495161770888E-005
   14.920000000000000      ,  -1.7384632539974021E-005
   14.960000000000001      ,  -1.6690664002616540E-005
   15.000000000000000      ,  -1.5983926953185013E-005
   15.040000000000001      ,  -1.5265771855364763E-005
   15.080000000000000      ,  -1.4537557965568076E-005
   15.120000000000001      ,  -1.3800648988718245E-005
   15.160000000000000      ,  -1.3056408692944943E-005
   15.200000000000001      ,  -1.2306196518915846E-005
   15.240000000000000      ,  -1.1551363219786115E-005
   15.280000000000001      ,  -1.0793246566609405E-005
   15.320000000000000      ,  -1.0033167153422617E-005
   15.359999999999999      ,  -9.2724243344333157E-006
   15.400000000000000      ,  -8.5122923237090919E-006
   15.440000000000000      ,  -7.7540164857559102E-006
   15.480000000000000      ,  -6.9988098423401368E-006
   15.520000000000000      ,  -6.2478498184526110E-006
   15.560000000000000      ,  -5.5022752465383462E-006
   15.600000000000000      ,  -4.7631836458394972E-006
   15.640000000000001      ,  -4.0316287893693570E-006
   15.680000000000000      ,  -3.3086185680097913E-006
   15.720000000000001      ,  -2.5951131585322251E-006
   15.760000000000000      ,  -1.8920234975960959E-006
   15.800000000000001      ,  -1.2002100621688605E-006
   15.840000000000000      ,  -5.2048195287035526E-007
   15.880000000000001      ,   1.4640372597574114E-007
   15.920000000000000      ,   7.9974219779899158E-007
   15.960000000000001      ,   1.4388810680721065E-006
   16.000000000000000      ,   2.0632201140902140E-006
   16.039999999999999      ,   2.6722108252830168E-006
   16.080000000000002      ,   3.2653557093809127E-006
   16.120000000000001      ,   3.8422073834754045E-006
   16.160000000000000      ,   4.4023674664606105E-006
   16.199999999999999      ,   4.9454852928398907E-006
   16.240000000000002      ,   5.4712564668824015E-006
   16.280000000000001      ,   5.9794212766695054E-006
   16.320000000000000      ,   6.4697629870158480E-006
   16.359999999999999      ,   6.9421060309160509E-006
   16.399999999999999      ,   7.3963141177246783E-006
   16.440000000000001      ,   7.8322882761661106E-006
   16.480000000000000      ,   8.2499648489386956E-006
   16.520000000000000      ,   8.6493134564546992E-006
   16.559999999999999      ,   9.0303349444820213E-006
   16.600000000000001      ,   9.3930593295654674E-006
   16.640000000000001      ,   9.7375437564384271E-006
   16.680000000000000      ,   1.0063870479859460E-005
   16.719999999999999      ,   1.0372144881420908E-005
   16.760000000000002      ,   1.0662493531765627E-005
   16.800000000000001      ,   1.0935062307648735E-005
   16.840000000000000      ,   1.1190014571171858E-005
   16.879999999999999      ,   1.1427529418517324E-005
   16.920000000000002      ,   1.1647800004399578E-005
   16.960000000000001      ,   1.1851031946896740E-005
   17.000000000000000      ,   1.2037441817547290E-005
   17.039999999999999      ,   1.2207255718821308E-005
   17.080000000000002      ,   1.2360707953185113E-005
   17.120000000000001      ,   1.2498039784314408E-005
   17.160000000000000      ,   1.2619498292787412E-005
   17.199999999999999      ,   1.2725335326035925E-005
   17.240000000000002      ,   1.2815806542887387E-005
   17.280000000000001      ,   1.2891170552697950E-005
   17.320000000000000      ,   1.2951688148410412E-005
   17.359999999999999      ,   1.2997621630872480E-005
   17.400000000000002      ,   1.3029234224304354E-005
   17.440000000000001      ,   1.3046789580695162E-005
   17.480000000000000      ,   1.3050551369686580E-005
   17.520000000000000      ,   1.3040782953721575E-005
   17.559999999999999      ,   1.3017747143018177E-005
   17.600000000000001      ,   1.2981706028925011E-005
   17.640000000000001      ,   1.2932920892549937E-005
   17.680000000000000      ,   1.2871652184887061E-005
   17.719999999999999      ,   1.2798159573890189E-005
   17.760000000000002      ,   1.2712702056050240E-005
   17.800000000000001      ,   1.2615538128257775E-005
   17.840000000000000      ,   1.2506926015287689E-005
   17.879999999999999      ,   1.2387123948132128E-005
   17.920000000000002      ,   1.2256390490295033E-005
   17.960000000000001      ,   1.2114984905386983E-005
   18.000000000000000      ,   1.1963167562689669E-005
   18.039999999999999      ,   1.1801200374250698E-005
   18.080000000000002      ,   1.1629347259844991E-005
   18.120000000000001      ,   1.1447874632253274E-005
   18.160000000000000      ,   1.1257051899193904E-005
   18.199999999999999      ,   1.1057151975246704E-005
   18.240000000000002      ,   1.0848451797551562E-005
   18.280000000000001      ,   1.0631232839619642E-005
   18.320000000000000      ,   1.0405781616928955E-005
   18.359999999999999      ,   1.0172390177753954E-005
   18.400000000000002      ,   9.9313565732339626E-006
   18.440000000000001      ,   9.6829853000190980E-006
   18.480000000000000      ,   9.4275877086102966E-006
   18.520000000000000      ,   9.1654823721754042E-006
   18.559999999999999      ,   8.8969954084028302E-006
   18.600000000000001      ,   8.6224607487306315E-006
   18.640000000000001      ,   8.3422203492888869E-006
   18.680000000000000      ,   8.0566243375601587E-006
   18.719999999999999      ,   7.7660310899840823E-006
   18.760000000000002      ,   7.4708072355100796E-006
   18.800000000000001      ,   7.1713275804352605E-006
   18.840000000000000      ,   6.8679749517519539E-006
   18.879999999999999      ,   6.5611399547305105E-006
   18.920000000000002      ,   6.2512206443487983E-006
   18.960000000000001      ,   5.9386221067936340E-006
   19.000000000000000      ,   5.6237559523664160E-006
   19.039999999999999      ,   5.3070397190158047E-006
   19.080000000000002      ,   4.9888961879962501E-006
   19.120000000000001      ,   4.6697526142058798E-006
   19.160000000000000      ,   4.3500398742568613E-006
   19.199999999999999      ,   4.0301915360529961E-006
   19.240000000000002      ,   3.7106428563138394E-006
   19.280000000000001      ,   3.3918297110413498E-006
   19.320000000000000      ,   3.0741874668671620E-006
   19.359999999999999      ,   2.7581498009965344E-006
   19.400000000000002      ,   2.4441474787972872E-006
   19.440000000000001      ,   2.1326070981930734E-006
   19.480000000000000      ,   1.8239498112415653E-006
   19.520000000000000      ,   1.5185900334169222E-006
   19.559999999999999      ,   1.2169341513240672E-006
   19.600000000000001      ,   9.1937924025231599E-007
   19.640000000000001      ,   6.2631180224037575E-007
   19.680000000000000      ,   3.3810653615046204E-007
   19.719999999999999      ,   5.5125150284773827E-008
   19.760000000000002      ,  -2.2228477206467923E-007
   19.800000000000001      ,  -4.9379084420680952E-007
   19.840000000000000      ,  -7.5907687567544624E-007
   19.879999999999999      ,  -1.0178437914454275E-006
   19.920000000000002      ,  -1.2698104633196428E-006
   19.960000000000001      ,  -1.5147144469956908E-006
   20.000000000000000      ,  -1.7523126193408345E-006
   20.039999999999999      ,  -1.9823817116459974E-006
   20.080000000000002      ,  -2.2047187357154829E-006
   20.120000000000001      ,  -2.4191413008356477E-006
   20.160000000000000      ,  -2.6254878207065957E-006
   20.199999999999999      ,  -2.8236176111140487E-006
   20.240000000000002      ,  -3.0134108793822278E-006
   20.280000000000001      ,  -3.1947686083277915E-006
   20.320000000000000      ,  -3.3676123383785672E-006
   20.359999999999999      ,  -3.5318838522702123E-006
   20.400000000000002      ,  -3.6875447674833417E-006
   20.440000000000001      ,  -3.8345760422497932E-006
   20.480000000000000      ,  -3.9729774023999909E-006
   20.520000000000000      ,  -4.1027666952131447E-006
   20.559999999999999      ,  -4.2239791784859371E-006
   20.600000000000001      ,  -4.3366667523137004E-006
   20.640000000000001      ,  -4.4408971410225817E-006
   20.680000000000000      ,  -4.5367530343565221E-006
   20.719999999999999      ,  -4.6243311946359000E-006
   20.760000000000002      ,  -4.7037415383810455E-006
   20.800000000000001      ,  -4.7751062000056521E-006
   20.840000000000000      ,  -4.8385585845744927E-006
   20.879999999999999      ,  -4.8942424170084209E-006
   20.920000000000002      ,  -4.9423107939539079E-006
   20.960000000000001      ,  -4.9829252448674310E-006
   21.000000000000000      ,  -5.0162548071996937E-006
   21.039999999999999      ,  -5.0424751223410169E-006
   21.080000000000002      ,  -5.0617675555475472E-006
   21.120000000000001      ,  -5.0743183447332640E-006
   21.160000000000000      ,  -5.0803177814584544E-006
   21.199999999999999      ,  -5.0799594275563464E-006
   21.240000000000002      ,  -5.0734393696183488E-006
   21.280000000000001      ,  -5.0609555143354967E-006
   21.320000000000000      ,  -5.0427069245850831E-006
   21.359999999999999      ,  -5.0188932000372333E-006
   21.400000000000002      ,  -4.9897139006160884E-006
   21.440000000000001      ,  -4.9553680152580881E-006
   21.480000000000000      ,  -4.9160534745240625E-006
   21.520000000000000      ,  -4.8719667078422901E-006
   21.559999999999999      ,  -4.8233022447163876E-006
   21.600000000000001      ,  -4.7702523583437184E-006
   21.640000000000001      ,  -4.7130067524214780E-006
   21.680000000000000      ,  -4.6517522876987627E-006
   21.719999999999999      ,  -4.5866727483856451E-006
   21.760000000000002      ,  -4.5179486468649444E-006
   21.800000000000001      ,  -4.4457570645972666E-006
   21.840000000000000      ,  -4.3702715274429593E-006
   21.879999999999999      ,  -4.2916619144017787E-006
   21.920000000000002      ,  -4.2100943963285786E-006
   21.960000000000001      ,  -4.1257314050691107E-006
   22.000000000000000      ,  -4.0387316284640207E-006
   22.039999999999999      ,  -3.9492500313320633E-006
   22.080000000000002      ,  -3.8574378993239122E-006
   22.120000000000001      ,  -3.7634429039812289E-006
   22.160000000000000      ,  -3.6674091870025904E-006
   22.199999999999999      ,  -3.5694774623840075E-006
   22.240000000000002      ,  -3.4697851329923424E-006
   22.280000000000001      ,  -3.3684664216826476E-006
   22.320000000000000      ,  -3.2656525130736469E-006
